baseline,ticket_id,product,component,priority,expected_assignee,predicted_assignee,rank,reciprocal_rank,is_top1_correct,is_hit_at_3,is_hit_at_5,is_hit_at_10,error_type,ranked_candidates,title
product_component_majority,bmo_1885146,firefox,tabbed browser,P2,dev_0015,dev_0015,1,1.0,True,True,True,True,correct,dev_0015|dev_0007|dev_0041|dev_0039|dev_0006|dev_0019|dev_0011|dev_0054|dev_0001|dev_0045,Tab hover preview panel colors don't integrate well with themes
product_component_majority,bmo_1885162,core,dom: core & html,P4,dev_0060,dev_0060,1,1.0,True,True,True,True,correct,dev_0060|dev_0019|dev_0022|dev_0054|dev_0050|dev_0035|dev_0007|dev_0006|dev_0058|dev_0040,[wpt-sync] Sync PR 45085 - WPT: Script child removal does not trigger execution
product_component_majority,bmo_1885178,core,dom: animation,P4,dev_0060,dev_0060,1,1.0,True,True,True,True,correct,dev_0060|dev_0022|dev_0019|dev_0037|dev_0038|dev_0048|dev_0055|dev_0006|dev_0043|dev_0004,"[wpt-sync] Sync PR 45021 - Reland ""Skip static animations on compositor and main"""
product_component_majority,bmo_1885190,core,css parsing and computation,P4,dev_0060,dev_0060,1,1.0,True,True,True,True,correct,dev_0060|dev_0019|dev_0016|dev_0007|dev_0022|dev_0043|dev_0018|dev_0021|dev_0013|dev_0026,[wpt-sync] Sync PR 45087 - [css-color] rgba and hsla relative colors are valid
product_component_majority,bmo_1885193,firefox,search,P2,dev_0054,dev_0054,1,1.0,True,True,True,True,correct,dev_0054|dev_0032|dev_0007|dev_0019|dev_0011|dev_0001|dev_0045|dev_0012|dev_0041|dev_0044,Update mozilla-central copy of search-config-overrides-v2.json
product_component_majority,bmo_1885197,core,graphics,--,dev_0009,dev_0005,5,0.2,False,False,True,True,wrong_assignee,dev_0005|dev_0052|dev_0038|dev_0027|dev_0009|dev_0043|dev_0037|dev_0055|dev_0060|dev_0019,DeviceManagerDx::GetDXGIAdapterLocked needs to recreate the adapter in response to hot-plugging another monitor
product_component_majority,bmo_1885201,core,graphics: canvaswebgl,P1,dev_0027,dev_0027,1,1.0,True,True,True,True,correct,dev_0027|dev_0060|dev_0019|dev_0038|dev_0048|dev_0055|dev_0006|dev_0043|dev_0004|dev_0022,WebGLChild::FlushPendingCmds merely MOZ_ASSERTs non-null GetCurrentSerialEventTarget()
product_component_majority,bmo_1885208,core,css parsing and computation,P4,dev_0060,dev_0060,1,1.0,True,True,True,True,correct,dev_0060|dev_0019|dev_0016|dev_0007|dev_0022|dev_0043|dev_0018|dev_0021|dev_0013|dev_0026,[wpt-sync] Sync PR 45089 - [css-scroll-snap-2] Mark obsolete SnapEvent interface as deprecated.
product_component_majority,bmo_1885209,core,graphics: imagelib,--,dev_0056,dev_0056,1,1.0,True,True,True,True,correct,dev_0056|dev_0035|dev_0005|dev_0019|dev_0043|dev_0060|dev_0038|dev_0048|dev_0055|dev_0006,"Assertion failure: aInFormat == gfx::SurfaceFormat::R8G8B8 || aInFormat == gfx::SurfaceFormat::R8G8B8A8 || aInFormat == gfx::SurfaceFormat::R8G8B8X8 || aInFormat == gfx::SurfaceFormat::OS_RGBA || aInFormat == gfx::SurfaceFormat::OS_RGBX, at /builds/worker"
product_component_majority,bmo_1885213,core,css parsing and computation,P4,dev_0060,dev_0060,1,1.0,True,True,True,True,correct,dev_0060|dev_0019|dev_0016|dev_0007|dev_0022|dev_0043|dev_0018|dev_0021|dev_0013|dev_0026,[wpt-sync] Sync PR 45090 - End ongoing IFC when inserting anonymous block-level table
product_component_majority,bmo_1885215,core,css parsing and computation,P4,dev_0060,dev_0060,1,1.0,True,True,True,True,correct,dev_0060|dev_0019|dev_0016|dev_0007|dev_0022|dev_0043|dev_0018|dev_0021|dev_0013|dev_0026,[wpt-sync] Sync PR 44939 - Add support for auto keyword in CSS calc-size().
product_component_majority,bmo_1885216,core,layout: grid,P4,dev_0060,dev_0060,1,1.0,True,True,True,True,correct,dev_0060|dev_0013|dev_0002|dev_0019|dev_0038|dev_0048|dev_0055|dev_0006|dev_0043|dev_0004,[wpt-sync] Sync PR 45091 - Use clearer variable names in grid WPT to avoid spurious MISSING test results.
product_component_majority,bmo_1885218,core,security: process sandboxing,P1,dev_0028,dev_0028,1,1.0,True,True,True,True,correct,dev_0028|dev_0023|dev_0019|dev_0060|dev_0038|dev_0048|dev_0055|dev_0006|dev_0043|dev_0004,Add more logging for fatal errors in sandboxed process launch on Linux
product_component_majority,bmo_1885220,core,css parsing and computation,P4,dev_0060,dev_0060,1,1.0,True,True,True,True,correct,dev_0060|dev_0019|dev_0016|dev_0007|dev_0022|dev_0043|dev_0018|dev_0021|dev_0013|dev_0026,[wpt-sync] Sync PR 45092 - Add borders to (ok)lab L over 100% tests
product_component_majority,bmo_1885223,core,dom: events,--,dev_0017,dev_0060,2,0.5,False,True,True,True,wrong_assignee,dev_0060|dev_0017|dev_0040|dev_0019|dev_0022|dev_0038|dev_0048|dev_0055|dev_0006|dev_0043,Failing WPTs in /pointerevents/pointerevent_after_target_appended.html?mouse
product_component_majority,bmo_1885224,core,css parsing and computation,P4,dev_0060,dev_0060,1,1.0,True,True,True,True,correct,dev_0060|dev_0019|dev_0016|dev_0007|dev_0022|dev_0043|dev_0018|dev_0021|dev_0013|dev_0026,[wpt-sync] Sync PR 45093 - Allow finishing anonymous inline-table at the end of inline elements
product_component_majority,bmo_1885229,core,dom: core & html,P4,dev_0060,dev_0060,1,1.0,True,True,True,True,correct,dev_0060|dev_0019|dev_0022|dev_0054|dev_0050|dev_0035|dev_0007|dev_0006|dev_0058|dev_0040,[wpt-sync] Sync PR 45094 - DOM: Correct script-in-script atomic move WPT expectations
product_component_majority,bmo_1885232,core,dom: ui events & focus handling,--,dev_0040,dev_0040,1,1.0,True,True,True,True,correct,dev_0040|dev_0007|dev_0017|dev_0050|dev_0019|dev_0060|dev_0038|dev_0048|dev_0055|dev_0006,Failing WPTs in /pointerevents/pointerevent_click_during_capture.html?mouse-[click|auxclick]
product_component_majority,bmo_1885236,core,dom: core & html,P4,dev_0060,dev_0060,1,1.0,True,True,True,True,correct,dev_0060|dev_0019|dev_0022|dev_0054|dev_0050|dev_0035|dev_0007|dev_0006|dev_0058|dev_0040,[wpt-sync] Sync PR 45096 - Implement <selectedoption> for StylableSelect
product_component_majority,bmo_1885238,core,graphics: webgpu,P1,dev_0018,dev_0018,1,1.0,True,True,True,True,correct,dev_0018|dev_0052|dev_0038|dev_0009|dev_0027|dev_0060|dev_0019|dev_0048|dev_0055|dev_0006,GPUCompilationInfo positions wrong
product_component_majority,bmo_1885245,core,ipc,P1,dev_0027,dev_0028,3,0.3333333333333333,False,True,True,True,long_tail_assignee,dev_0028|dev_0046|dev_0027|dev_0017|dev_0060|dev_0019|dev_0038|dev_0048|dev_0055|dev_0006,Remove PlainOldDataSerializer
product_component_majority,bmo_1885246,core,ipc,P1,dev_0027,dev_0028,3,0.3333333333333333,False,True,True,True,long_tail_assignee,dev_0028|dev_0046|dev_0027|dev_0017|dev_0060|dev_0019|dev_0038|dev_0048|dev_0055|dev_0006,Remove PlainOldDataSerializer except in gfx/vr and gfx/layers/wr
product_component_majority,bmo_1885249,core,dom: ui events & focus handling,--,dev_0017,dev_0040,3,0.3333333333333333,False,True,True,True,long_tail_assignee,dev_0040|dev_0007|dev_0017|dev_0050|dev_0019|dev_0060|dev_0038|dev_0048|dev_0055|dev_0006,Failing WPTs in /pointerevents/pointerevent_mouse_capture_change_hover.html
product_component_majority,bmo_1885251,core,panning and zooming,P3,dev_0022,dev_0056,,0.0,False,False,False,False,long_tail_assignee,dev_0056|dev_0040|dev_0060|dev_0019|dev_0038|dev_0048|dev_0055|dev_0006|dev_0043|dev_0004,"Have the ""Zoom on all websites"" setting force-enable pinch zooming on sites that disable it using `touch-action` values, other than `touch-action: none`"
product_component_majority,bmo_1885252,core,storage: indexeddb,P4,dev_0060,dev_0060,1,1.0,True,True,True,True,correct,dev_0060|dev_0035|dev_0019|dev_0038|dev_0048|dev_0055|dev_0006|dev_0043|dev_0004|dev_0022,[wpt-sync] Sync PR 45098 - IDB: idbobjectstore_delete WPT extended to workers in addition to window
product_component_majority,bmo_1885254,core,layout,P4,dev_0060,dev_0060,1,1.0,True,True,True,True,correct,dev_0060|dev_0019|dev_0002|dev_0013|dev_0022|dev_0021|dev_0005|dev_0043|dev_0038|dev_0048,[wpt-sync] Sync PR 45099 - Make css grid not push content too far into next fragmentainer
product_component_majority,bmo_1885258,core,layout: text and fonts,--,dev_0057,dev_0060,,0.0,False,False,False,False,long_tail_assignee,dev_0060|dev_0026|dev_0022|dev_0019|dev_0038|dev_0048|dev_0055|dev_0006|dev_0043|dev_0004,Remove the IsHidden Exemption for Font Allowlist
product_component_majority,bmo_1885259,core,dom: ui events & focus handling,P1,dev_0040,dev_0040,1,1.0,True,True,True,True,correct,dev_0040|dev_0007|dev_0017|dev_0050|dev_0019|dev_0060|dev_0038|dev_0048|dev_0055|dev_0006,Crash in [@ nsCOMPtr<T>::get | nsCOMPtr<T>::operator nsIContent* | nsIFrame::GetContent]
product_component_majority,bmo_1885264,firefox,address bar,P5,dev_0001,dev_0001,1,1.0,True,True,True,True,correct,dev_0001|dev_0012|dev_0039|dev_0007|dev_0032|dev_0011|dev_0054|dev_0045|dev_0041|dev_0044,Intermittent browser/components/urlbar/tests/quicksuggest/browser/browser_weather.js | single tracking bug
product_component_majority,bmo_1885290,core,dom: core & html,P4,dev_0060,dev_0060,1,1.0,True,True,True,True,correct,dev_0060|dev_0019|dev_0022|dev_0054|dev_0050|dev_0035|dev_0007|dev_0006|dev_0058|dev_0040,"[wpt-sync] Sync PR 45103 - Revert ""Add HandleInvokeInternal on HTMLDialogElement"""
product_component_majority,bmo_1885302,firefox,search,P3,dev_0054,dev_0054,1,1.0,True,True,True,True,correct,dev_0054|dev_0032|dev_0007|dev_0019|dev_0011|dev_0001|dev_0045|dev_0012|dev_0041|dev_0044,Fix jsdoc @type documentation issues in search code
product_component_majority,bmo_1885306,firefox,pdf viewer,--,dev_0011,dev_0011,1,1.0,True,True,True,True,correct,dev_0011|dev_0054|dev_0001|dev_0045|dev_0032|dev_0007|dev_0012|dev_0041|dev_0044|dev_0051,Update PDF.js to new version 30e69956db3110b4a14d24af9f3ee74ae1ea03a7 from 2024-03-12 17:24:37
product_component_majority,bmo_1885309,core,networking: jar,P2,dev_0034,dev_0059,,0.0,False,False,False,False,long_tail_assignee,dev_0059|dev_0060|dev_0019|dev_0038|dev_0048|dev_0055|dev_0006|dev_0043|dev_0004|dev_0022,Extend zero_byte_length telemetry to include mjs files
product_component_majority,bmo_1885333,core,layout: text and fonts,P4,dev_0060,dev_0060,1,1.0,True,True,True,True,correct,dev_0060|dev_0026|dev_0022|dev_0019|dev_0038|dev_0048|dev_0055|dev_0006|dev_0043|dev_0004,[wpt-sync] Sync PR 45105 - Make trailing space hanging behavior depend on the item's style
product_component_majority,bmo_1885337,core,javascript: standard library,P2,dev_0004,dev_0004,1,1.0,True,True,True,True,correct,dev_0004|dev_0060|dev_0019|dev_0038|dev_0048|dev_0055|dev_0006|dev_0043|dev_0022|dev_0035,Initial implementation of Uint8Array to/from base64 proposal
product_component_majority,bmo_1885350,core,audio/video: playback,P1,dev_0003,dev_0003,1,1.0,True,True,True,True,correct,dev_0003|dev_0048|dev_0010|dev_0009|dev_0022|dev_0060|dev_0019|dev_0038|dev_0055|dev_0006,navigator.requestMediaKeySystemAccess > 1000x slowdown
product_component_majority,bmo_1885365,core,graphics: canvas2d,P3,dev_0005,dev_0038,3,0.3333333333333333,False,True,True,True,wrong_assignee,dev_0038|dev_0060|dev_0005|dev_0026|dev_0058|dev_0052|dev_0019|dev_0048|dev_0055|dev_0006,Improve canvas error throwing for draw target creation failures
product_component_majority,bmo_1885366,firefox,profile backup,P3,dev_0041,dev_0011,8,0.125,False,False,False,True,cold_start_component,dev_0011|dev_0054|dev_0001|dev_0045|dev_0032|dev_0007|dev_0012|dev_0041|dev_0044|dev_0051,Make sure the BackupResource class exists in source docs
product_component_majority,bmo_1885372,firefox,profile backup,P1,dev_0041,dev_0011,8,0.125,False,False,False,True,cold_start_component,dev_0011|dev_0054|dev_0001|dev_0045|dev_0032|dev_0007|dev_0012|dev_0041|dev_0044|dev_0051,Implement a basic `createBackup` method on BackupService
product_component_majority,bmo_1885376,core,graphics: webrender,--,dev_0009,dev_0043,3,0.3333333333333333,False,True,True,True,wrong_assignee,dev_0043|dev_0056|dev_0009|dev_0038|dev_0037|dev_0005|dev_0060|dev_0019|dev_0048|dev_0055,6.2% ts_paint_webext (Windows) regression on Thu March 7 2024
product_component_majority,bmo_1885388,core,css parsing and computation,P4,dev_0060,dev_0060,1,1.0,True,True,True,True,correct,dev_0060|dev_0019|dev_0016|dev_0007|dev_0022|dev_0043|dev_0018|dev_0021|dev_0013|dev_0026,[wpt-sync] Sync PR 45106 - [css-anchor-position] Limit position options list to five
product_component_majority,bmo_1885390,core,dom: credential management,P4,dev_0060,dev_0060,1,1.0,True,True,True,True,correct,dev_0060|dev_0019|dev_0038|dev_0048|dev_0055|dev_0006|dev_0043|dev_0004|dev_0022|dev_0035,[wpt-sync] Sync PR 45107 - [FedCM] Enable CORS in ID assertion endpoint
product_component_majority,bmo_1885396,core,audio/video: playback,P1,dev_0003,dev_0003,1,1.0,True,True,True,True,correct,dev_0003|dev_0048|dev_0010|dev_0009|dev_0022|dev_0060|dev_0019|dev_0038|dev_0055|dev_0006,[wmfme] disable media engine pref on Dev Edition
product_component_majority,bmo_1885401,core,javascript engine,--,dev_0006,dev_0006,1,1.0,True,True,True,True,correct,dev_0006|dev_0004|dev_0025|dev_0053|dev_0024|dev_0042|dev_0059|dev_0050|dev_0058|dev_0060,JSString::dumpCharsNoQuote stack exhaustion
product_component_majority,bmo_1885403,firefox,profile backup,--,dev_0041,dev_0011,8,0.125,False,False,False,True,cold_start_component,dev_0011|dev_0054|dev_0001|dev_0045|dev_0032|dev_0007|dev_0012|dev_0041|dev_0044|dev_0051,Add legacy telemetry mirror for browser.backup.prof_d_disk_space Glean probe
product_component_majority,bmo_1885409,core,css parsing and computation,P4,dev_0060,dev_0060,1,1.0,True,True,True,True,correct,dev_0060|dev_0019|dev_0016|dev_0007|dev_0022|dev_0043|dev_0018|dev_0021|dev_0013|dev_0026,[wpt-sync] Sync PR 45109 - [css-scroll-snap-2] Switch snapchanged to updated SnapEvent interface
product_component_majority,bmo_1885412,core,layout,P4,dev_0060,dev_0060,1,1.0,True,True,True,True,correct,dev_0060|dev_0019|dev_0002|dev_0013|dev_0022|dev_0021|dev_0005|dev_0043|dev_0038|dev_0048,[wpt-sync] Sync PR 45111 - Add new print mode grid overflow test
product_component_majority,bmo_1885416,core,dom: credential management,P4,dev_0060,dev_0060,1,1.0,True,True,True,True,correct,dev_0060|dev_0019|dev_0038|dev_0048|dev_0055|dev_0006|dev_0043|dev_0004|dev_0022|dev_0035,[wpt-sync] Sync PR 45112 - [FedCM] Don't allow popups for mediation:silent or without user gesture
product_component_majority,bmo_1885441,core,css parsing and computation,P4,dev_0060,dev_0060,1,1.0,True,True,True,True,correct,dev_0060|dev_0019|dev_0016|dev_0007|dev_0022|dev_0043|dev_0018|dev_0021|dev_0013|dev_0026,[wpt-sync] Sync PR 45114 - [css-scroll-snap-2] Switch snapchanging to updated SnapEvents interface
product_component_majority,bmo_1885443,core,javascript engine,--,dev_0024,dev_0006,5,0.2,False,False,True,True,wrong_assignee,dev_0006|dev_0004|dev_0025|dev_0053|dev_0024|dev_0042|dev_0059|dev_0050|dev_0058|dev_0060,"Assertion failure: mModuleScript->HadImportMap() == childScript->HadImportMap(), at /builds/worker/checkouts/gecko/js/loader/ModuleLoadRequest.cpp:219"
product_component_majority,bmo_1885446,core,graphics: canvaswebgl,P2,dev_0009,dev_0027,,0.0,False,False,False,False,long_tail_assignee,dev_0027|dev_0060|dev_0019|dev_0038|dev_0048|dev_0055|dev_0006|dev_0043|dev_0004|dev_0022,webgl.unpackColorSpace not supported
product_component_majority,bmo_1885447,core,graphics: color management,P1,dev_0027,dev_0043,2,0.5,False,True,True,True,long_tail_assignee,dev_0043|dev_0027|dev_0060|dev_0019|dev_0038|dev_0048|dev_0055|dev_0006|dev_0004|dev_0022,Tonemap/color-manage webgl sdr/wcg output into Display profile as pre-compositor post-process.
product_component_majority,bmo_1885451,core,graphics: webrender,P2,dev_0009,dev_0043,3,0.3333333333333333,False,True,True,True,wrong_assignee,dev_0043|dev_0056|dev_0009|dev_0038|dev_0037|dev_0005|dev_0060|dev_0019|dev_0048|dev_0055,ExternalSurfaces can't be relied on to reach e.g. DCLayerTree
product_component_majority,bmo_1885475,core,javascript engine,P1,dev_0006,dev_0006,1,1.0,True,True,True,True,correct,dev_0006|dev_0004|dev_0025|dev_0053|dev_0024|dev_0042|dev_0059|dev_0050|dev_0058|dev_0060,[loongarch] Failed to dumpValue for floating-point value
product_component_majority,bmo_1885489,core,javascript engine: jit,P1,dev_0004,dev_0004,1,1.0,True,True,True,True,correct,dev_0004|dev_0025|dev_0042|dev_0024|dev_0060|dev_0019|dev_0038|dev_0048|dev_0055|dev_0006,"Assertion failure: isInt32(), at js/Value.h:942"
product_component_majority,bmo_1885490,core,graphics,--,dev_0052,dev_0005,2,0.5,False,True,True,True,wrong_assignee,dev_0005|dev_0052|dev_0038|dev_0027|dev_0009|dev_0043|dev_0037|dev_0055|dev_0060|dev_0019,Add a capability to disable RemoteTexture recycling
product_component_majority,bmo_1885491,core,graphics: canvaswebgl,P1,dev_0027,dev_0027,1,1.0,True,True,True,True,correct,dev_0027|dev_0060|dev_0019|dev_0038|dev_0048|dev_0055|dev_0006|dev_0043|dev_0004|dev_0022,Ship webgl.drawingBufferColorSpace
product_component_majority,bmo_1885500,core,graphics: webgpu,--,dev_0052,dev_0018,2,0.5,False,True,True,True,wrong_assignee,dev_0018|dev_0052|dev_0038|dev_0009|dev_0027|dev_0060|dev_0019|dev_0048|dev_0055|dev_0006,"[WebGPU] with sw-wr and dx12-no-readback, webgpu demo  will crash the whole browser"
product_component_majority,bmo_1885502,core,dom: core & html,P4,dev_0060,dev_0060,1,1.0,True,True,True,True,correct,dev_0060|dev_0019|dev_0022|dev_0054|dev_0050|dev_0035|dev_0007|dev_0006|dev_0058|dev_0040,[wpt-sync] Sync PR 45119 - Avoid firing blur & focusout events when removing a node
product_component_majority,bmo_1885505,firefox,pdf viewer,P1,dev_0011,dev_0011,1,1.0,True,True,True,True,correct,dev_0011|dev_0054|dev_0001|dev_0045|dev_0032|dev_0007|dev_0012|dev_0041|dev_0044|dev_0051,Screen readers will not read highlighted text inside a PDF
product_component_majority,bmo_1885507,core,css parsing and computation,P4,dev_0060,dev_0060,1,1.0,True,True,True,True,correct,dev_0060|dev_0019|dev_0016|dev_0007|dev_0022|dev_0043|dev_0018|dev_0021|dev_0013|dev_0026,[wpt-sync] Sync PR 45120 - [css-position-anchor] anchor-default -> position-anchor
product_component_majority,bmo_1885521,core,widget: gtk,--,dev_0019,dev_0055,2,0.5,False,True,True,True,wrong_assignee,dev_0055|dev_0019|dev_0013|dev_0060|dev_0038|dev_0048|dev_0006|dev_0043|dev_0004|dev_0022,"Use GetWidgetScreen in Element.screen, so as to make it work on Wayland."
product_component_majority,bmo_1885526,core,css parsing and computation,P4,dev_0060,dev_0060,1,1.0,True,True,True,True,correct,dev_0060|dev_0019|dev_0016|dev_0007|dev_0022|dev_0043|dev_0018|dev_0021|dev_0013|dev_0026,[wpt-sync] Sync PR 45122 - View-transitions should only be allowed when page is visible
product_component_majority,bmo_1885529,core,networking: dns,P2,dev_0059,dev_0059,1,1.0,True,True,True,True,correct,dev_0059|dev_0060|dev_0019|dev_0038|dev_0048|dev_0055|dev_0006|dev_0043|dev_0004|dev_0022,Investigate increase in DNS queueing time with native HTTPS records
product_component_majority,bmo_1885545,core,css parsing and computation,P4,dev_0060,dev_0060,1,1.0,True,True,True,True,correct,dev_0060|dev_0019|dev_0016|dev_0007|dev_0022|dev_0043|dev_0018|dev_0021|dev_0013|dev_0026,[wpt-sync] Sync PR 45125 - Fix separator handling for legacy syntax colors
product_component_majority,bmo_1885546,core,graphics: canvas2d,P4,dev_0060,dev_0038,2,0.5,False,True,True,True,wrong_assignee,dev_0038|dev_0060|dev_0005|dev_0026|dev_0058|dev_0052|dev_0019|dev_0048|dev_0055|dev_0006,[wpt-sync] Sync PR 45126 - CanvasGradient addColorStop supports color-mix
product_component_majority,bmo_1885548,core,css parsing and computation,P4,dev_0060,dev_0060,1,1.0,True,True,True,True,correct,dev_0060|dev_0019|dev_0016|dev_0007|dev_0022|dev_0043|dev_0018|dev_0021|dev_0013|dev_0026,[wpt-sync] Sync PR 45127 - Simplify control flow in parts of ColorFunctionParser
product_component_majority,bmo_1885549,core,dom: core & html,P4,dev_0060,dev_0060,1,1.0,True,True,True,True,correct,dev_0060|dev_0019|dev_0022|dev_0054|dev_0050|dev_0035|dev_0007|dev_0006|dev_0058|dev_0040,"[wpt-sync] Sync PR 45124 - Revert ""[PEPC] Add restrictions to word-spacing for PEPC"""
product_component_majority,bmo_1885558,core,dom: animation,P4,dev_0060,dev_0060,1,1.0,True,True,True,True,correct,dev_0060|dev_0022|dev_0019|dev_0037|dev_0038|dev_0048|dev_0055|dev_0006|dev_0043|dev_0004,[wpt-sync] Sync PR 45129 - Port flaky animations/reponsive tests to WPT
product_component_majority,bmo_1885598,core,dom: navigation,--,dev_0057,dev_0046,,0.0,False,False,False,False,long_tail_assignee,dev_0046|dev_0019|dev_0022|dev_0058|dev_0060|dev_0038|dev_0048|dev_0055|dev_0006|dev_0043,Improve and Clean up some privileged-mozilla-content-process code
product_component_majority,bmo_1885600,core,dom: core & html,P4,dev_0060,dev_0060,1,1.0,True,True,True,True,correct,dev_0060|dev_0019|dev_0022|dev_0054|dev_0050|dev_0035|dev_0007|dev_0006|dev_0058|dev_0040,[wpt-sync] Sync PR 45133 - Attempt to de-flake sandbox top navigation WPTs.
product_component_majority,bmo_1885601,core,css transitions and animations,P4,dev_0060,dev_0060,1,1.0,True,True,True,True,correct,dev_0060|dev_0019|dev_0038|dev_0048|dev_0055|dev_0006|dev_0043|dev_0004|dev_0022|dev_0035,[wpt-sync] Sync PR 45134 - Port flaky animations/stability tests to WPT
bm25_text_knn,bmo_1884275,core,audio/video: playback,P2,dev_0003,dev_0048,2,0.5,False,True,True,True,wrong_assignee,dev_0048|dev_0003|dev_0009|dev_0010|dev_0022|dev_0059|dev_0060|dev_0019|dev_0054|dev_0011,Crash in [@ D3DKMTUnregisterTrimNotification]
bm25_text_knn,bmo_1884278,firefox,firefox view,P3,dev_0007,dev_0007,1,1.0,True,True,True,True,correct,dev_0007|dev_0047|dev_0033|dev_0045|dev_0054|dev_0001|dev_0031|dev_0060|dev_0019|dev_0011,Add an exception from a11y_checks for clicks on a not focusable pinned media button on Firefox View
bm25_text_knn,bmo_1884281,core,dom: editor,--,dev_0040,dev_0056,2,0.5,False,True,True,True,wrong_assignee,dev_0056|dev_0040|dev_0043|dev_0006|dev_0025|dev_0038|dev_0042|dev_0048|dev_0024|dev_0050,"Assertion failure: mStart.EqualsOrIsBefore(mEnd), at /builds/worker/workspace/obj-build/dist/include/mozilla/EditorDOMPoint.h:1290"
bm25_text_knn,bmo_1884297,core,gecko profiler,--,dev_0043,dev_0043,1,1.0,True,True,True,True,correct,dev_0043|dev_0048|dev_0019|dev_0004|dev_0050|dev_0013|dev_0005|dev_0054|dev_0056|dev_0060,tools/profiler/core/platform.cpp:118:12: fatal error: 'nsCocoaFeatures.h' file not found
bm25_text_knn,bmo_1884314,core,graphics: text,--,dev_0026,dev_0043,3,0.3333333333333333,False,True,True,True,wrong_assignee,dev_0043|dev_0060|dev_0026|dev_0009|dev_0045|dev_0057|dev_0005|dev_0013|dev_0019|dev_0053,IOSPlatformFontList::InitSystemFontNames and IOSPlatformFontList::GetDefaultFontForPlatform return empty strings
bm25_text_knn,bmo_1884322,firefox,firefox view,--,dev_0033,dev_0011,3,0.3333333333333333,False,True,True,True,wrong_assignee,dev_0011|dev_0047|dev_0033|dev_0045|dev_0012|dev_0027|dev_0029|dev_0007|dev_0030|dev_0060,Any key will toggle mute/unmute button in Fx View
bm25_text_knn,bmo_1884347,core,security: process sandboxing,P1,dev_0028,dev_0058,2,0.5,False,True,True,True,wrong_assignee,dev_0058|dev_0028|dev_0023|dev_0019|dev_0041|dev_0004|dev_0029|dev_0048|dev_0032|dev_0060,AppArmor user namespace creation restrictions cause many applications (including Firefox tabs) to crash with SIGTRAP or SIGSEGV
bm25_text_knn,bmo_1884349,core,networking: http,P1,dev_0034,dev_0034,1,1.0,True,True,True,True,correct,dev_0034|dev_0012|dev_0044|dev_0011|dev_0032|dev_0059|dev_0027|dev_0047|dev_0021|dev_0045,firefox didn't load any page
bm25_text_knn,bmo_1884360,core,javascript engine,P2,dev_0025,dev_0004,2,0.5,False,True,True,True,wrong_assignee,dev_0004|dev_0025|dev_0042|dev_0006|dev_0049|dev_0024|dev_0060|dev_0019|dev_0054|dev_0011,Reimplement Array.prototype.sort with a JIT trampoline
bm25_text_knn,bmo_1884368,core,javascript engine: jit,--,dev_0025,dev_0004,3,0.3333333333333333,False,True,True,True,wrong_assignee,dev_0004|dev_0024|dev_0025|dev_0042|dev_0006|dev_0060|dev_0019|dev_0054|dev_0011|dev_0038,Retire jit::GetPcScript and PcScriptCache
bm25_text_knn,bmo_1884407,firefox,profile backup,P1,dev_0041,dev_0041,1,1.0,True,True,True,True,correct,dev_0041|dev_0001|dev_0012|dev_0003|dev_0033|dev_0032|dev_0020|dev_0025|dev_0049|dev_0011,Add a probe to measure available disk space for profile directory storage device
bm25_text_knn,bmo_1884417,firefox,tabbed browser,P2,dev_0015,dev_0015,1,1.0,True,True,True,True,correct,dev_0015|dev_0007|dev_0019|dev_0023|dev_0041|dev_0001|dev_0039|dev_0032|dev_0044|dev_0060,Address UX feedback for Tab Hover Preview
bm25_text_knn,bmo_1884427,core,javascript: gc,P1,dev_0024,dev_0024,1,1.0,True,True,True,True,correct,dev_0024|dev_0004|dev_0025|dev_0053|dev_0008|dev_0042|dev_0038|dev_0040|dev_0006|dev_0048,Crash [@ js::CheckTracedThing]
bm25_text_knn,bmo_1884435,firefox,address bar,P1,dev_0001,dev_0001,1,1.0,True,True,True,True,correct,dev_0001|dev_0012|dev_0039|dev_0007|dev_0060|dev_0019|dev_0054|dev_0011|dev_0038|dev_0048,Remove bounding box / stroke from Yelp Suggestions UI
bm25_text_knn,bmo_1884452,core,widget: gtk,P3,dev_0019,dev_0055,4,0.25,False,False,True,True,wrong_assignee,dev_0055|dev_0007|dev_0013|dev_0019|dev_0051|dev_0001|dev_0054|dev_0039|dev_0045|dev_0060,Provide about:config entry to disable changing of titlebar buttons in firefox for every themes
bm25_text_knn,bmo_1884457,core,javascript: gc,P3,dev_0024,dev_0024,1,1.0,True,True,True,True,correct,dev_0024|dev_0035|dev_0053|dev_0060|dev_0025|dev_0049|dev_0028|dev_0029|dev_0019|dev_0004,Potential use of uninitialized storage on self-assignment in MarkStack::operator=()
bm25_text_knn,bmo_1884464,core,graphics: text,--,dev_0019,dev_0026,3,0.3333333333333333,False,True,True,True,long_tail_assignee,dev_0026|dev_0060|dev_0019|dev_0041|dev_0007|dev_0006|dev_0022|dev_0021|dev_0005|dev_0052,Make worker font loads more similar to style system font loads.
bm25_text_knn,bmo_1884466,core,dom: web authentication,P3,dev_0029,dev_0029,1,1.0,True,True,True,True,correct,dev_0029|dev_0034|dev_0038|dev_0010|dev_0014|dev_0012|dev_0006|dev_0058|dev_0007|dev_0003,Implement getClientCapabilities
